,Confidence,Support,Lift
"('gender - Male', 'age - [70-80)', 'glyburide - Steady', 'insulin - Steady')=>('readmitted - NO',)",0.604166666667,0.00233081498151,1.04294716152
"('gender - Male', 'age - [70-80)', 'glyburide - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.611764705882,0.00208969619032,1.05606333272
"('gender - Male', 'age - [70-80)', 'glyburide - Steady', 'metformin - Steady')=>('readmitted - NO',)",0.628571428571,0.00353640893747,1.08507606164
"('gender - Male', 'age - [70-80)', 'glyburide - Steady', 'race - Caucasian', 'metformin - Steady')=>('readmitted - NO',)",0.649572649573,0.00305417135509,1.12132957419
"('gender - Male', 'age - [70-80)', 'insulin - Steady', 'pioglitazone - Steady')=>('readmitted - NO',)",0.6,0.00180839093393,1.03575442248
"('gender - Male', 'age - [70-80)', 'insulin - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.607407407407,0.00329529014628,1.04854151411
"('gender - Male', 'age - [70-80)', 'insulin - Steady', 'race - Unknown')=>('readmitted - NO',)",0.735294117647,0.00100466162996,1.26930689029
"('gender - Male', 'age - [70-80)', 'pioglitazone - Steady', 'metformin - Steady')=>('readmitted - NO',)",0.616666666667,0.00148689921235,1.06452537866
"('gender - Male', 'age - [70-80)', 'pioglitazone - Steady', 'race - Caucasian', 'metformin - Steady')=>('readmitted - NO',)",0.596153846154,0.00124578042115,1.02911497105
"('gender - Male', 'age - [90-100)', 'insulin - Steady')=>('readmitted - NO',)",0.66,0.00132615335155,1.13932986472
"('gender - Male', 'age - [90-100)', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.704545454545,0.00124578042115,1.21622678397
"('gender - Male', 'glimepiride - Steady')=>('readmitted - NO',)",0.602184087363,0.0155119755666,1.03952471939
"('gender - Male', 'glimepiride - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.627906976744,0.00217006912072,1.08392904678
"('gender - Male', 'glimepiride - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.586206896552,0.00136633981675,1.01194397598
"('gender - Male', 'glimepiride - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.703448275862,0.00409901945025,1.21433277118
"('gender - Male', 'glimepiride - Steady', 'age - [50-60)', 'metformin - Steady')=>('readmitted - NO',)",0.729166666667,0.00140652628195,1.25872933287
"('gender - Male', 'glimepiride - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.711538461538,0.00297379842469,1.22829851383
"('gender - Male', 'glimepiride - Steady', 'age - [80-90)')=>('readmitted - NO',)",0.593220338983,0.00140652628195,1.02405098267
"('gender - Male', 'glimepiride - Steady', 'insulin - Steady')=>('readmitted - NO',)",0.635135135135,0.00566629159299,1.09640670848
"('gender - Male', 'glimepiride - Steady', 'insulin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.696428571429,0.00156727214274,1.20221495466
"('gender - Male', 'glimepiride - Steady', 'insulin - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.714285714286,0.00120559395596,1.23304097914
"('gender - Male', 'glimepiride - Steady', 'insulin - Steady', 'metformin - Steady')=>('readmitted - NO',)",0.69014084507,0.00196913679473,1.19136072069
"('gender - Male', 'glimepiride - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.617647058824,0.00421957884584,1.06621778784
"('gender - Male', 'glimepiride - Steady', 'insulin - Steady', 'race - Caucasian', 'age - [60-70)')=>('readmitted - NO',)",0.690476190476,0.00116540749076,1.19193961317
"('gender - Male', 'glimepiride - Steady', 'insulin - Up')=>('readmitted - NO',)",0.619718309859,0.00176820446873,1.06979330021
"('gender - Male', 'glimepiride - Steady', 'metformin - Steady')=>('readmitted - NO',)",0.647058823529,0.0053046134062,1.11699006346
"('gender - Male', 'glimepiride - Steady', 'pioglitazone - Steady')=>('readmitted - NO',)",0.645161290323,0.00241118791191,1.11371443277
"('gender - Male', 'glimepiride - Steady', 'pioglitazone - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.648648648649,0.00192895032953,1.11973451079
"('gender - Male', 'glimepiride - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.654205607477,0.0028130525639,1.12932725192
"('gender - Male', 'glimepiride - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.581967213115,0.0114129561164,1.0046251912
"('gender - Male', 'glimepiride - Steady', 'race - Caucasian', 'metformin - Steady')=>('readmitted - NO',)",0.627450980392,0.00385790065906,1.08314187971
"('gender - Male', 'glimepiride - Steady', 'race - Caucasian', 'rosiglitazone - Steady')=>('readmitted - NO',)",0.619047619048,0.00156727214274,1.06863551525
"('gender - Male', 'glimepiride - Steady', 'rosiglitazone - Steady')=>('readmitted - NO',)",0.646341463415,0.00212988265552,1.11575171527
"('gender - Male', 'glimepiride - Up')=>('readmitted - NO',)",0.609756097561,0.00100466162996,1.0525959578
"('gender - Male', 'glipizide - Steady')=>('readmitted - NO',)",0.586067933218,0.0409098215721,1.0117040895
"('gender - Male', 'glipizide - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.637554585153,0.00586722391898,1.1005833019
"('gender - Male', 'glipizide - Steady', 'age - [40-50)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.59375,0.00152708567754,1.02496531391
"('gender - Male', 'glipizide - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.652482269504,0.00369715479826,1.12635232704
"('gender - Male', 'glipizide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.635170603675,0.00972512457804,1.09646793631
"('gender - Male', 'glipizide - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.743243243243,0.00221025558592,1.28302912694
"('gender - Male', 'glipizide - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.590579710145,0.00655039382736,1.01949257768
"('gender - Male', 'glipizide - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.63961038961,0.00791673364411,1.1041321495
"('gender - Male', 'glipizide - Steady', 'race - Hispanic')=>('readmitted - NO',)",0.675675675676,0.00100466162996,1.1663901154
"('gender - Male', 'glipizide - Steady', 'race - Unknown')=>('readmitted - NO',)",0.682926829268,0.00112522102556,1.17890747274
"('gender - Male', 'glipizide - Up')=>('readmitted - NO',)",0.603053435115,0.00317473075068,1.04102543735
"('gender - Male', 'glipizide - Up', 'race - Caucasian')=>('readmitted - NO',)",0.591397849462,0.00221025558592,1.02090489671
"('gender - Male', 'glyburide - Steady')=>('readmitted - NO',)",0.619661016949,0.0367304291914,1.0696943979
"('gender - Male', 'glyburide - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.708860759494,0.00450088410223,1.22367611094
"('gender - Male', 'glyburide - Steady', 'age - [40-50)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.8,0.00128596688635,1.38100589664
"('gender - Male', 'glyburide - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.673913043478,0.00249156084231,1.16334735858
"('gender - Male', 'glyburide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.726618705036,0.0081176659701,1.25433089533
"('gender - Male', 'glyburide - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.69696969697,0.00184857739913,1.20314907661
"('gender - Male', 'glyburide - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.727748691099,0.00558591866259,1.2562815421
"('gender - Male', 'glyburide - Steady', 'insulin - Steady')=>('readmitted - NO',)",0.655612244898,0.010327921556,1.13175547014
"('gender - Male', 'glyburide - Steady', 'insulin - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.692307692308,0.00108503456036,1.1951012567
"('gender - Male', 'glyburide - Steady', 'insulin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.723404255319,0.0027326796335,1.24878192781
"('gender - Male', 'glyburide - Steady', 'insulin - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.758064516129,0.00188876386433,1.30861445851
"('gender - Male', 'glyburide - Steady', 'insulin - Steady', 'age - [80-90)')=>('readmitted - NO',)",0.595238095238,0.00100466162996,1.02753414928
"('gender - Male', 'glyburide - Steady', 'insulin - Steady', 'pioglitazone - Steady')=>('readmitted - NO',)",0.641025641026,0.00100466162996,1.10657523769
"('gender - Male', 'glyburide - Steady', 'insulin - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.735294117647,0.00200932325993,1.26930689029
"('gender - Male', 'glyburide - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.625,0.00723356373573,1.07891085675
"('gender - Male', 'glyburide - Steady', 'insulin - Up')=>('readmitted - NO',)",0.594059405941,0.00241118791191,1.02549942819
"('gender - Male', 'glyburide - Steady', 'pioglitazone - Steady')=>('readmitted - NO',)",0.580152671756,0.00305417135509,1.0014928258
"('gender - Male', 'glyburide - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.64224137931,0.00598778331458,1.10867391486
"('gender - Male', 'glyburide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.60231316726,0.0272062369394,1.03974754451
"('gender - Male', 'glyburide - Steady', 'race - Hispanic')=>('readmitted - NO',)",0.78125,0.00100466162996,1.34863857093
"('gender - Male', 'glyburide - Steady', 'race - Unknown')=>('readmitted - NO',)",0.739130434783,0.00136633981675,1.27592936102
"('gender - Male', 'insulin - Steady')=>('readmitted - NO',)",0.611663353214,0.111276322135,1.05588837193
"('gender - Male', 'insulin - Steady', 'age - [10-20)')=>('readmitted - NO',)",0.81308411215,0.00349622247227,1.40359244167
"('gender - Male', 'insulin - Steady', 'age - [10-20)', 'race - Caucasian')=>('readmitted - NO',)",0.797101449275,0.00221025558592,1.37600225208
"('gender - Male', 'insulin - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.634408602151,0.016597010127,1.09515252556
"('gender - Male', 'insulin - Steady', 'age - [40-50)', 'pioglitazone - Steady')=>('readmitted - NO',)",0.612244897959,0.00120559395596,1.05689226783
"('gender - Male', 'insulin - Steady', 'age - [40-50)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.644444444444,0.00466162996303,1.11247697229
"('gender - Male', 'insulin - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.610294117647,0.0100064298344,1.05352471894
"('gender - Male', 'insulin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.657620041754,0.0253174730751,1.13522144426
"('gender - Male', 'insulin - Steady', 'age - [50-60)', 'pioglitazone - Steady')=>('readmitted - NO',)",0.724637681159,0.00200932325993,1.25091113826
"('gender - Male', 'insulin - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.683486238532,0.00598778331458,1.1798731571
"('gender - Male', 'insulin - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.636500754148,0.0169586883138,1.09876411836
"('gender - Male', 'insulin - Steady', 'age - [50-60)', 'race - Unknown')=>('readmitted - NO',)",0.8,0.00112522102556,1.38100589664
"('gender - Male', 'insulin - Steady', 'glipizide - Steady')=>('readmitted - NO',)",0.603669724771,0.0132213470503,1.04208931191
"('gender - Male', 'insulin - Steady', 'glipizide - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.585365853659,0.00192895032953,1.01049211949
"('gender - Male', 'insulin - Steady', 'glipizide - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.595238095238,0.00100466162996,1.02753414928
"('gender - Male', 'insulin - Steady', 'glipizide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.736,0.00369715479826,1.2705254249
"('gender - Male', 'insulin - Steady', 'glipizide - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.694117647059,0.00237100144671,1.19822570443
"('gender - Male', 'insulin - Steady', 'glipizide - Steady', 'age - [80-90)')=>('readmitted - NO',)",0.647058823529,0.00132615335155,1.11699006346
"('gender - Male', 'insulin - Steady', 'glipizide - Steady', 'age - [80-90)', 'race - Caucasian')=>('readmitted - NO',)",0.692307692308,0.00108503456036,1.1951012567
"('gender - Male', 'insulin - Steady', 'glipizide - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.641025641026,0.00301398488989,1.10657523769
"('gender - Male', 'insulin - Steady', 'glipizide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.582677165354,0.00892139527407,1.00585075149
"('gender - Male', 'insulin - Steady', 'glipizide - Up')=>('readmitted - NO',)",0.63829787234,0.00120559395596,1.10186640689
"('gender - Male', 'insulin - Steady', 'pioglitazone - Steady')=>('readmitted - NO',)",0.625,0.00864009001768,1.07891085675
"('gender - Male', 'insulin - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.63768115942,0.0229866580936,1.10080180167
"('gender - Male', 'insulin - Steady', 'race - AfricanAmerican', 'pioglitazone - Steady')=>('readmitted - NO',)",0.647058823529,0.00132615335155,1.11699006346
"('gender - Male', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.590461538462,0.077117826716,1.01928858294
"('gender - Male', 'insulin - Steady', 'race - Caucasian', 'pioglitazone - Steady')=>('readmitted - NO',)",0.594696969697,0.00630927503617,1.02660002733
"('gender - Male', 'insulin - Steady', 'race - Hispanic')=>('readmitted - NO',)",0.682692307692,0.0028532390291,1.17850262814
"('gender - Male', 'insulin - Steady', 'race - Other')=>('readmitted - NO',)",0.794117647059,0.00217006912072,1.37085144151
"('gender - Male', 'insulin - Steady', 'race - Unknown')=>('readmitted - NO',)",0.741935483871,0.0055457321974,1.28077159769
"('gender - Male', 'insulin - Up', 'age - [10-20)')=>('readmitted - NO',)",0.65306122449,0.00128596688635,1.12735175236
"('gender - Male', 'insulin - Up', 'age - [40-50)')=>('readmitted - NO',)",0.618892508143,0.00763542838772,1.06836775391
"('gender - Male', 'insulin - Up', 'age - [40-50)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.691176470588,0.00188876386433,1.19314847687
"('gender - Male', 'insulin - Up', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.583732057416,0.00490274875422,1.00767176668
"('gender - Male', 'insulin - Up', 'age - [50-60)')=>('readmitted - NO',)",0.583333333333,0.0081578524353,1.0069834663
"('gender - Male', 'insulin - Up', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.666666666667,0.00200932325993,1.1508382472
"('gender - Male', 'insulin - Up', 'glipizide - Steady')=>('readmitted - NO',)",0.62987012987,0.00389808712426,1.08731795433
"('gender - Male', 'insulin - Up', 'glipizide - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.757575757576,0.00100466162996,1.30777073545
"('gender - Male', 'insulin - Up', 'glipizide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.61320754717,0.0026121202379,1.05855404813
"('gender - Male', 'insulin - Up', 'pioglitazone - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.608695652174,0.00112522102556,1.05076535614
"('gender - Male', 'insulin - Up', 'race - AfricanAmerican')=>('readmitted - NO',)",0.633136094675,0.00859990355248,1.09295585015
"('gender - Male', 'insulin - Up', 'race - Other')=>('readmitted - NO',)",0.609756097561,0.00100466162996,1.0525959578
"('gender - Male', 'insulin - Up', 'race - Unknown')=>('readmitted - NO',)",0.674418604651,0.00116540749076,1.16422008728
"('gender - Male', 'metformin - Steady')=>('readmitted - NO',)",0.64312267658,0.0834271017521,1.11019526077
"('gender - Male', 'metformin - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.676229508197,0.0132615335155,1.16734617287
"('gender - Male', 'metformin - Steady', 'age - [40-50)', 'insulin - Down')=>('readmitted - NO',)",0.626865671642,0.00168783153834,1.08213148617
"('gender - Male', 'metformin - Steady', 'age - [40-50)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.721804511278,0.00385790065906,1.24602035787
"('gender - Male', 'metformin - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.65780730897,0.00795692010931,1.13554471567
"('gender - Male', 'metformin - Steady', 'age - [40-50)', 'race - Caucasian', 'insulin - Down')=>('readmitted - NO',)",0.642857142857,0.00108503456036,1.10973688122
"('gender - Male', 'metformin - Steady', 'age - [40-50)', 'rosiglitazone - Steady')=>('readmitted - NO',)",0.759259259259,0.00164764507314,1.31067689264
"('gender - Male', 'metformin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.678709677419,0.0211380806944,1.17162758327
"('gender - Male', 'metformin - Steady', 'age - [50-60)', 'insulin - Down')=>('readmitted - NO',)",0.641975308642,0.00208969619032,1.10821460841
"('gender - Male', 'metformin - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.673758865248,0.00381771419386,1.16308120727
"('gender - Male', 'metformin - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.66958041958,0.015391416171,1.15586813464
"('gender - Male', 'metformin - Steady', 'age - [50-60)', 'race - Caucasian', 'insulin - Down')=>('readmitted - NO',)",0.583333333333,0.00140652628195,1.0069834663
"('gender - Male', 'metformin - Steady', 'age - [50-60)', 'rosiglitazone - Steady')=>('readmitted - NO',)",0.661417322835,0.00337566307668,1.14177652871
"('gender - Male', 'metformin - Steady', 'glimepiride - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.714285714286,0.00100466162996,1.23304097914
"('gender - Male', 'metformin - Steady', 'glimepiride - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.654545454545,0.00144671274715,1.12991391543
"('gender - Male', 'metformin - Steady', 'glimepiride - Steady', 'race - Caucasian', 'age - [60-70)')=>('readmitted - NO',)",0.727272727273,0.00128596688635,1.25545990603
"('gender - Male', 'metformin - Steady', 'glipizide - Steady')=>('readmitted - NO',)",0.63986013986,0.0147082462627,1.10456328271
"('gender - Male', 'metformin - Steady', 'glipizide - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.635416666667,0.00245137437711,1.09689270436
"('gender - Male', 'metformin - Steady', 'glipizide - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.609375,0.00156727214274,1.05193808533
"('gender - Male', 'metformin - Steady', 'glipizide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.642335766423,0.00353640893747,1.10883685131
"('gender - Male', 'metformin - Steady', 'glipizide - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.609523809524,0.00257193377271,1.05219496887
"('gender - Male', 'metformin - Steady', 'glipizide - Steady', 'insulin - Down')=>('readmitted - NO',)",0.666666666667,0.00136633981675,1.1508382472
"('gender - Male', 'metformin - Steady', 'glipizide - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.724770642202,0.00317473075068,1.25114066324
"('gender - Male', 'metformin - Steady', 'glipizide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.613053613054,0.0105690403472,1.05828831823
"('gender - Male', 'metformin - Steady', 'glipizide - Steady', 'race - Caucasian', 'age - [60-70)')=>('readmitted - NO',)",0.624,0.00313454428548,1.07718459938
"('gender - Male', 'metformin - Steady', 'glipizide - Steady', 'rosiglitazone - Steady')=>('readmitted - NO',)",0.696202531646,0.00221025558592,1.20182475182
"('gender - Male', 'metformin - Steady', 'glyburide - Steady')=>('readmitted - NO',)",0.661101836394,0.0159138402186,1.14123191792
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.717948717949,0.00225044205112,1.23936426621
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.68085106383,0.00128596688635,1.17532416735
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.725925925926,0.00393827358946,1.25313498028
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.747368421053,0.0028532390291,1.29015024554
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'insulin - Steady')=>('readmitted - NO',)",0.711656441718,0.00466162996303,1.22850217799
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'insulin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.782608695652,0.00144671274715,1.35098402932
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'insulin - Steady', 'age - [60-70)')=>('readmitted - NO',)",0.608695652174,0.00112522102556,1.05076535614
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.698275862069,0.00325510368108,1.20540385374
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'insulin - Up')=>('readmitted - NO',)",0.586956521739,0.00108503456036,1.01323802199
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'pioglitazone - Steady')=>('readmitted - NO',)",0.629032258065,0.00156727214274,1.08587157195
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'pioglitazone - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.591836734694,0.00116540749076,1.02166252557
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.686274509804,0.0028130525639,1.18468643094
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.655405405405,0.0116942613728,1.13139841194
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'race - Caucasian', 'age - [60-70)')=>('readmitted - NO',)",0.625,0.00321491721588,1.07891085675
"('gender - Male', 'metformin - Steady', 'glyburide - Steady', 'rosiglitazone - Steady')=>('readmitted - NO',)",0.716417910448,0.00192895032953,1.23672169848
"('gender - Male', 'metformin - Steady', 'glyburide - Up')=>('readmitted - NO',)",0.608695652174,0.00112522102556,1.05076535614
"('gender - Male', 'metformin - Steady', 'insulin - Steady')=>('readmitted - NO',)",0.664670658683,0.0267641858222,1.1473926237
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.709677419355,0.00442051117184,1.22508587605
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'age - [40-50)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.759259259259,0.00164764507314,1.31067689264
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.679012345679,0.00221025558592,1.17215006659
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.725321888412,0.00679151261855,1.25209225607
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'age - [50-60)', 'race - AfricanAmerican')=>('readmitted - NO',)",0.722222222222,0.00156727214274,1.24674143446
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.714285714286,0.00462144349783,1.23304097914
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'glipizide - Steady')=>('readmitted - NO',)",0.62962962963,0.00478218935862,1.08690278902
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'glipizide - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.7,0.00140652628195,1.20838015956
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'glipizide - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.7,0.00112522102556,1.20838015956
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'glipizide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.601449275362,0.00333547661148,1.03825624475
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'pioglitazone - Steady')=>('readmitted - NO',)",0.691588785047,0.00297379842469,1.19386023775
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.746192893401,0.00590741038418,1.28812098227
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.629526462396,0.0181642822697,1.08672469582
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'race - Caucasian', 'age - [60-70)')=>('readmitted - NO',)",0.633333333333,0.0053447998714,1.09329633484
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'race - Hispanic')=>('readmitted - NO',)",0.84375,0.00108503456036,1.45652965661
"('gender - Male', 'metformin - Steady', 'insulin - Steady', 'rosiglitazone - Steady')=>('readmitted - NO',)",0.619402985075,0.00333547661148,1.06924896848
"('gender - Male', 'metformin - Steady', 'insulin - Up')=>('readmitted - NO',)",0.6,0.00699244494454,1.03575442248
"('gender - Male', 'metformin - Steady', 'insulin - Up', 'age - [40-50)')=>('readmitted - NO',)",0.677419354839,0.00168783153834,1.16940015441
"('gender - Male', 'metformin - Steady', 'insulin - Up', 'age - [40-50)', 'race - Caucasian')=>('readmitted - NO',)",0.65,0.00104484809516,1.12206729102
"('gender - Male', 'metformin - Steady', 'insulin - Up', 'age - [50-60)')=>('readmitted - NO',)",0.58024691358,0.00188876386433,1.00165551145
"('gender - Male', 'metformin - Steady', 'insulin - Up', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.586206896552,0.00136633981675,1.01194397598
"('gender - Male', 'metformin - Steady', 'insulin - Up', 'glipizide - Steady')=>('readmitted - NO',)",0.741379310345,0.00172801800354,1.27981149904
"('gender - Male', 'metformin - Steady', 'insulin - Up', 'glipizide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.717948717949,0.00112522102556,1.23936426621
"('gender - Male', 'metformin - Steady', 'insulin - Up', 'race - AfricanAmerican')=>('readmitted - NO',)",0.655737704918,0.00160745860794,1.13197204642
"('gender - Male', 'metformin - Steady', 'insulin - Up', 'race - Caucasian')=>('readmitted - NO',)",0.585,0.00470181642823,1.00986056191
"('gender - Male', 'metformin - Steady', 'insulin - Up', 'race - Caucasian', 'age - [60-70)')=>('readmitted - NO',)",0.622222222222,0.00112522102556,1.07411569738
"('gender - Male', 'metformin - Steady', 'pioglitazone - Steady')=>('readmitted - NO',)",0.640483383686,0.00851953062209,1.10563916196
"('gender - Male', 'metformin - Steady', 'pioglitazone - Steady', 'age - [40-50)')=>('readmitted - NO',)",0.603773584906,0.00128596688635,1.04226860123
"('gender - Male', 'metformin - Steady', 'pioglitazone - Steady', 'age - [50-60)')=>('readmitted - NO',)",0.645161290323,0.00241118791191,1.11371443277
"('gender - Male', 'metformin - Steady', 'pioglitazone - Steady', 'age - [50-60)', 'race - Caucasian')=>('readmitted - NO',)",0.641025641026,0.00200932325993,1.10657523769
"('gender - Male', 'metformin - Steady', 'pioglitazone - Steady', 'glipizide - Steady')=>('readmitted - NO',)",0.683333333333,0.00164764507314,1.17960920338
"('gender - Male', 'metformin - Steady', 'pioglitazone - Steady', 'glipizide - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.68085106383,0.00128596688635,1.17532416735
"('gender - Male', 'metformin - Steady', 'pioglitazone - Steady', 'insulin - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.67816091954,0.00237100144671,1.17068028594
"('gender - Male', 'metformin - Steady', 'pioglitazone - Steady', 'race - Caucasian')=>('readmitted - NO',)",0.628676470588,0.00687188554895,1.0852573912
"('gender - Male', 'metformin - Steady', 'pioglitazone - Steady', 'race - Caucasian', 'age - [60-70)')=>('readmitted - NO',)",0.666666666667,0.00184857739913,1.1508382472
"('gender - Male', 'metformin - Steady', 'race - AfricanAmerican')=>('readmitted - NO',)",0.684501845018,0.0149091785887,1.18162635529
"('gender - Male', 'metformin - Steady', 'race - AfricanAmerican', 'insulin - Down')=>('readmitted - NO',)",0.627118644068,0.00148689921235,1.08256818168
"('gender - Male', 'metformin - Steady', 'race - AfricanAmerican', 'rosiglitazone - Steady')=>('readmitted - NO',)",0.614285714286,0.00172801800354,1.06041524206
